coin,opening_candle_date,probability,previous_close_price,close_price,close_direction,last_monitor_date,potential_profit_%
AEVO/USDT,2024-07-21 20:00:00,0.82,0.527,0.543,1,2024-07-22 00:01:04,3.04
DOCK/USDT,2024-07-22 00:00:00,0.76,0.00436,,,2024-07-28 06:11:31,
WAN/USDT,2024-07-22 00:00:00,0.81,0.2059,0.2024,0,2024-07-22 04:01:56,-1.7
RVN/USDT,2024-07-22 00:00:00,0.71,0.0203,0.02026,0,2024-07-22 04:01:56,-0.2
NKN/USDT,2024-07-22 00:00:00,0.72,0.086,0.0844,0,2024-07-22 04:01:56,-1.86
TROY/USDT,2024-07-22 00:00:00,0.78,0.00183,0.001842,1,2024-07-22 04:01:56,0.66
BNT/USDT,2024-07-22 00:00:00,0.8,0.651,0.6451,0,2024-07-22 04:01:56,-0.91
KNC/USDT,2024-07-22 00:00:00,0.76,0.5744,0.5603,0,2024-07-22 04:01:56,-2.45
SNX/USDT,2024-07-22 00:00:00,0.79,1.916,1.891,0,2024-07-22 04:01:56,-1.3
VTHO/USDT,2024-07-22 00:00:00,0.82,0.0028,0.002776,0,2024-07-22 04:01:56,-0.86
DGB/USDT,2024-07-22 00:00:00,0.73,0.00852,0.00845,0,2024-07-22 04:01:56,-0.82
MANA/USDT,2024-07-22 00:00:00,0.82,0.3631,0.3546,0,2024-07-22 04:01:56,-2.34
YFI/USDT,2024-07-22 00:00:00,0.76,6022.0,5975.0,0,2024-07-22 04:01:56,-0.78
BAL/USDT,2024-07-22 00:00:00,0.71,2.709,2.688,0,2024-07-22 04:01:56,-0.78
SAND/USDT,2024-07-22 00:00:00,0.73,0.3481,0.342,0,2024-07-22 04:01:56,-1.75
DOT/USDT,2024-07-22 00:00:00,0.79,6.43,6.372,0,2024-07-22 04:01:56,-0.9
TRB/USDT,2024-07-22 00:00:00,0.71,80.01,78.79,0,2024-07-22 04:01:56,-1.52
SUSHI/USDT,2024-07-22 00:00:00,0.8,0.759,0.751,0,2024-07-22 04:01:56,-1.05
EGLD/USDT,2024-07-22 00:00:00,0.75,36.87,37.27,1,2024-07-22 04:01:56,1.08
FIO/USDT,2024-07-22 00:00:00,0.81,0.02556,0.02509,0,2024-07-22 04:01:56,-1.84
UNI/USDT,2024-07-22 00:00:00,0.8,8.124,8.0,0,2024-07-22 04:01:56,-1.53
FLM/USDT,2024-07-22 00:00:00,0.87,0.0732,0.0715,0,2024-07-22 04:01:56,-2.32
ALPHA/USDT,2024-07-22 00:00:00,0.72,0.0805,0.0795,0,2024-07-22 04:01:56,-1.24
AAVE/USDT,2024-07-22 00:00:00,0.74,98.34,96.96,0,2024-07-22 04:01:56,-1.4
NEAR/USDT,2024-07-22 00:00:00,0.74,6.34,6.288,0,2024-07-22 04:01:56,-0.82
ROSE/USDT,2024-07-22 00:00:00,0.78,0.09699,0.09513,0,2024-07-22 04:01:56,-1.92
AVA/USDT,2024-07-22 00:00:00,0.78,0.6734,0.6726,0,2024-07-22 04:01:56,-0.12
GRT/USDT,2024-07-22 00:00:00,0.76,0.2191,0.2166,0,2024-07-22 04:01:56,-1.14
PSG/USDT,2024-07-22 00:00:00,0.87,2.824,2.801,0,2024-07-22 04:01:56,-0.81
CELO/USDT,2024-07-22 00:00:00,0.86,0.6087,0.5948,0,2024-07-22 04:01:56,-2.28
LIT/USDT,2024-07-22 00:00:00,0.77,0.81,0.802,0,2024-07-22 04:01:56,-0.99
FIS/USDT,2024-07-22 00:00:00,0.75,0.3938,0.3919,0,2024-07-22 04:01:56,-0.48
PERP/USDT,2024-07-22 00:00:00,0.8,0.725,0.718,0,2024-07-22 04:01:56,-0.97
CFX/USDT,2024-07-22 00:00:00,0.71,0.1724,0.1742,1,2024-07-22 04:01:56,1.04
TKO/USDT,2024-07-22 00:00:00,0.75,0.331,0.3278,0,2024-07-22 04:01:56,-0.97
XVG/USDT,2024-07-22 00:00:00,0.79,0.004695,0.004667,0,2024-07-22 04:01:56,-0.6
KLAY/USDT,2024-07-22 00:00:00,0.78,0.1574,0.1562,0,2024-07-22 04:01:56,-0.76
PHA/USDT,2024-07-22 00:00:00,0.73,0.1375,0.136,0,2024-07-22 04:01:56,-1.09
DEXE/USDT,2024-07-22 00:00:00,0.86,10.502,10.415,0,2024-07-22 04:01:56,-0.83
C98/USDT,2024-07-22 00:00:00,0.76,0.1742,0.1745,1,2024-07-22 04:01:56,0.17
FLOW/USDT,2024-07-22 00:00:00,0.74,0.653,0.645,0,2024-07-22 04:01:56,-1.23
MINA/USDT,2024-07-22 00:00:00,0.84,0.5779,0.5791,0,2024-07-22 04:01:56,0.21
QUICK/USDT,2024-07-22 00:00:00,0.81,0.04274,0.04257,0,2024-07-22 04:01:56,-0.4
REQ/USDT,2024-07-22 00:00:00,0.74,0.116,0.1151,0,2024-07-22 04:01:56,-0.78
ELF/USDT,2024-07-22 00:00:00,0.71,0.415,0.4039,0,2024-07-22 04:01:56,-2.67
DYDX/USDT,2024-07-22 00:00:00,0.87,1.446,1.44,0,2024-07-22 04:01:56,-0.41
VIDT/USDT,2024-07-22 00:00:00,0.72,0.02286,0.02262,0,2024-07-22 04:01:56,-1.05
SYS/USDT,2024-07-22 00:00:00,0.81,0.1145,0.1145,0,2024-07-22 04:01:56,0.0
DF/USDT,2024-07-22 00:00:00,0.77,0.0348,0.03469,0,2024-07-22 04:01:56,-0.32
ENS/USDT,2024-07-22 00:00:00,0.74,27.3,26.37,0,2024-07-22 04:01:56,-3.41
VGX/USDT,2024-07-22 00:00:00,0.83,0.0772,0.077,0,2024-07-22 04:01:56,-0.26
OOKI/USDT,2024-07-22 00:00:00,0.91,0.001741,0.001725,0,2024-07-22 04:01:56,-0.92
ACH/USDT,2024-07-22 00:00:00,0.8,0.02607,0.02554,0,2024-07-22 04:01:56,-2.03
GLMR/USDT,2024-07-22 00:00:00,0.9,0.2229,0.2209,0,2024-07-22 04:01:56,-0.9
SCRT/USDT,2024-07-22 00:00:00,0.75,0.2959,0.2937,0,2024-07-22 04:01:56,-0.74
XNO/USDT,2024-07-22 00:00:00,0.75,1.007,0.999,0,2024-07-22 04:01:56,-0.79
WOO/USDT,2024-07-22 00:00:00,0.74,0.2191,0.2155,0,2024-07-22 04:01:56,-1.64
T/USDT,2024-07-22 00:00:00,0.7,0.02471,0.02434,0,2024-07-22 04:01:56,-1.5
ASTR/USDT,2024-07-22 00:00:00,0.71,0.0811,0.0798,0,2024-07-22 04:01:56,-1.6
BSW/USDT,2024-07-22 00:00:00,0.78,0.066,0.0655,0,2024-07-22 04:01:56,-0.76
BIFI/USDT,2024-07-22 00:00:00,0.75,342.8,339.3,0,2024-07-22 04:01:56,-1.02
LDO/USDT,2024-07-22 00:00:00,0.74,1.941,1.913,0,2024-07-22 04:01:56,-1.44
OP/USDT,2024-07-22 00:00:00,0.77,1.973,1.955,0,2024-07-22 04:01:56,-0.91
APT/USDT,2024-07-22 00:00:00,0.73,7.49,7.5,0,2024-07-22 04:01:56,0.13
OSMO/USDT,2024-07-22 00:00:00,0.76,0.5439,0.5431,0,2024-07-22 04:01:56,-0.15
HFT/USDT,2024-07-22 00:00:00,0.73,0.2154,0.2262,1,2024-07-22 04:01:56,5.01
MAGIC/USDT,2024-07-22 00:00:00,0.7,0.55,0.5441,0,2024-07-22 04:01:56,-1.07
PROS/USDT,2024-07-22 00:00:00,0.8,0.3983,0.3941,0,2024-07-22 04:01:56,-1.05
VIB/USDT,2024-07-22 00:00:00,0.73,0.07733,0.07763,1,2024-07-22 04:01:56,0.39
LQTY/USDT,2024-07-22 00:00:00,0.77,0.883,0.877,0,2024-07-22 04:01:56,-0.68
GLM/USDT,2024-07-22 00:00:00,0.74,0.3601,0.3518,0,2024-07-22 04:01:56,-2.3
UFT/USDT,2024-07-22 00:00:00,0.71,0.2863,0.2864,0,2024-07-22 04:01:56,0.03
ARB/USDT,2024-07-22 00:00:00,0.78,0.8026,0.7896,0,2024-07-22 04:01:56,-1.62
OAX/USDT,2024-07-22 00:00:00,0.79,0.1768,0.1758,0,2024-07-22 04:01:56,-0.57
RDNT/USDT,2024-07-22 00:00:00,0.77,0.1051,0.1039,0,2024-07-22 04:01:56,-1.14
AST/USDT,2024-07-22 00:00:00,0.8,0.0973,0.0967,0,2024-07-22 04:01:56,-0.62
SNT/USDT,2024-07-22 00:00:00,0.86,0.02605,0.02561,0,2024-07-22 04:01:56,-1.69
GFT/USDT,2024-07-22 00:00:00,0.8,0.02022,0.02013,0,2024-07-22 04:01:56,-0.45
MEME/USDT,2024-07-22 00:00:00,0.81,0.01715,0.01716,0,2024-07-22 04:01:56,0.06
ACE/USDT,2024-07-22 00:00:00,0.71,3.133,3.171,1,2024-07-22 04:01:56,1.21
NFP/USDT,2024-07-22 00:00:00,0.79,0.3119,0.3052,0,2024-07-22 04:01:56,-2.15
AI/USDT,2024-07-22 00:00:00,0.82,0.629,0.62,0,2024-07-22 04:01:56,-1.43
XAI/USDT,2024-07-22 00:00:00,0.74,0.3787,0.3742,0,2024-07-22 04:01:56,-1.19
MANTA/USDT,2024-07-22 00:00:00,0.73,1.054,1.074,1,2024-07-22 04:01:56,1.9
PDA/USDT,2024-07-22 00:00:00,0.8,0.0714,0.071,0,2024-07-22 04:01:56,-0.56
BNB/USDT,2024-07-22 00:00:00,0.75,602.5,600.8,0,2024-07-22 04:01:56,-0.28
ADA/USDT,2024-07-22 00:00:00,0.89,0.4469,0.4387,0,2024-07-22 04:01:56,-1.83
XLM/USDT,2024-07-22 00:00:00,0.77,0.1054,0.1035,0,2024-07-22 04:01:56,-1.8
ETC/USDT,2024-07-22 00:00:00,0.74,24.16,23.93,0,2024-07-22 04:01:56,-0.95
ICX/USDT,2024-07-22 00:00:00,0.76,0.1668,0.165,0,2024-07-22 04:01:56,-1.08
VET/USDT,2024-07-22 00:00:00,0.83,0.03078,0.03046,0,2024-07-22 04:01:56,-1.04
FET/USDT,2024-07-22 00:00:00,0.74,1.49,1.453,0,2024-07-22 04:01:56,-2.48
BAT/USDT,2024-07-22 00:00:00,0.77,0.2059,0.2011,0,2024-07-22 04:01:56,-2.33
THETA/USDT,2024-07-22 00:00:00,0.78,1.645,1.615,0,2024-07-22 04:01:56,-1.82
ATOM/USDT,2024-07-22 00:00:00,0.76,6.533,6.493,0,2024-07-22 04:01:56,-0.61
ONE/USDT,2024-07-22 00:00:00,0.8,0.01571,0.01545,0,2024-07-22 04:01:56,-1.65
ALGO/USDT,2024-07-22 00:00:00,0.72,0.1592,0.1566,0,2024-07-22 04:01:56,-1.63
DUSK/USDT,2024-07-22 00:00:00,0.72,0.2851,0.2842,0,2024-07-22 04:01:56,-0.32
ANKR/USDT,2024-07-22 00:00:00,0.76,0.03247,0.03194,0,2024-07-22 04:01:56,-1.63
COS/USDT,2024-07-22 00:00:00,0.72,0.008399,0.008344,0,2024-07-22 04:01:56,-0.65
BTC/USDT,2024-07-22 04:00:00,0.73,67880.01,67236.0,0,2024-07-22 08:00:03,-0.95
IOST/USDT,2024-07-22 04:00:00,0.73,0.00629,0.00617,0,2024-07-22 08:00:03,-1.91
ATOM/USDT,2024-07-22 04:00:00,0.71,6.493,6.373,0,2024-07-22 08:00:03,-1.85
MTL/USDT,2024-07-22 04:00:00,0.8,1.132,1.116,0,2024-07-22 08:00:03,-1.41
DENT/USDT,2024-07-22 04:00:00,0.92,0.001027,0.000998,0,2024-07-22 08:00:03,-2.82
BAND/USDT,2024-07-22 04:00:00,0.78,1.467,1.43,0,2024-07-22 08:00:03,-2.52
LSK/USDT,2024-07-22 04:00:00,0.77,1.075,1.046,0,2024-07-22 08:00:03,-2.7
LTO/USDT,2024-07-22 04:00:00,0.82,0.1246,0.122,0,2024-07-22 08:00:03,-2.09
HIVE/USDT,2024-07-22 04:00:00,0.75,0.2279,0.2217,0,2024-07-22 08:00:03,-2.72
COMP/USDT,2024-07-22 04:00:00,0.72,51.9,50.65,0,2024-07-22 08:00:03,-2.41
SNX/USDT,2024-07-22 04:00:00,0.74,1.891,1.856,0,2024-07-22 08:00:03,-1.85
SUSHI/USDT,2024-07-22 04:00:00,0.7,0.751,0.734,0,2024-07-22 08:00:03,-2.26
ROSE/USDT,2024-07-22 04:00:00,0.74,0.09513,0.09315,0,2024-07-22 08:00:03,-2.08
GRT/USDT,2024-07-22 04:00:00,0.74,0.2166,0.2115,0,2024-07-22 08:00:03,-2.35
JUV/USDT,2024-07-22 04:00:00,0.77,1.893,1.884,0,2024-07-22 08:00:03,-0.48
RIF/USDT,2024-07-22 04:00:00,0.77,0.0926,0.0895,0,2024-07-22 08:00:03,-3.35
FORTH/USDT,2024-07-22 04:00:00,0.92,3.465,3.425,0,2024-07-22 08:00:03,-1.15
ERN/USDT,2024-07-22 04:00:00,0.72,2.449,2.399,0,2024-07-22 08:00:03,-2.04
ALPACA/USDT,2024-07-22 04:00:00,0.73,0.1328,0.1299,0,2024-07-22 08:00:03,-2.18
XEC/USDT,2024-07-22 04:00:00,0.87,3.6e-05,3.524e-05,0,2024-07-22 08:00:03,-2.11
ADX/USDT,2024-07-22 04:00:00,0.85,0.1767,0.1734,0,2024-07-22 08:00:03,-1.87
AUCTION/USDT,2024-07-22 04:00:00,0.74,16.25,15.82,0,2024-07-22 08:00:03,-2.65
ALCX/USDT,2024-07-22 04:00:00,0.73,17.46,17.15,0,2024-07-22 08:00:03,-1.78
IMX/USDT,2024-07-22 04:00:00,0.85,1.6293,1.592,0,2024-07-22 08:00:03,-2.29
WOO/USDT,2024-07-22 04:00:00,0.84,0.2155,0.2084,0,2024-07-22 08:00:03,-3.29
T/USDT,2024-07-22 04:00:00,0.82,0.02434,0.02383,0,2024-07-22 08:00:03,-2.1
OP/USDT,2024-07-22 04:00:00,0.71,1.955,1.923,0,2024-07-22 08:00:03,-1.64
STG/USDT,2024-07-22 04:00:00,0.73,0.4104,0.3987,0,2024-07-22 08:00:03,-2.85
GMX/USDT,2024-07-22 04:00:00,0.75,33.32,33.05,0,2024-07-22 08:00:03,-0.81
OSMO/USDT,2024-07-22 04:00:00,0.71,0.5431,0.5327,0,2024-07-22 08:00:03,-1.91
PHB/USDT,2024-07-22 04:00:00,0.71,1.8812,1.872,0,2024-07-22 08:00:03,-0.49
PROS/USDT,2024-07-22 04:00:00,0.71,0.3941,0.3911,0,2024-07-22 08:00:03,-0.76
GNS/USDT,2024-07-22 04:00:00,0.9,3.44,3.417,0,2024-07-22 08:00:03,-0.67
VIB/USDT,2024-07-22 04:00:00,0.75,0.07763,0.07506,0,2024-07-22 08:00:03,-3.31
ARB/USDT,2024-07-22 04:00:00,0.75,0.7896,0.7799,0,2024-07-22 08:00:03,-1.23
SNT/USDT,2024-07-22 04:00:00,0.78,0.02561,0.02513,0,2024-07-22 08:00:03,-1.87
MAV/USDT,2024-07-22 04:00:00,0.75,0.2326,0.2233,0,2024-07-22 08:00:03,-4.0
CYBER/USDT,2024-07-22 04:00:00,0.81,4.707,4.622,0,2024-07-22 08:00:03,-1.81
MEME/USDT,2024-07-22 04:00:00,0.71,0.01716,0.01653,0,2024-07-22 08:00:03,-3.67
ACE/USDT,2024-07-22 04:00:00,0.74,3.171,3.087,0,2024-07-22 08:00:03,-2.65
QNT/USDT,2024-07-22 08:00:00,0.82,73.9,74.8,1,2024-07-22 12:01:52,1.22
MINA/USDT,2024-07-22 08:00:00,0.75,0.5679,0.5729,1,2024-07-22 12:01:52,0.88
ILV/USDT,2024-07-22 08:00:00,0.84,72.49,72.37,0,2024-07-22 12:01:52,-0.17
POWR/USDT,2024-07-22 08:00:00,0.72,0.2224,0.2256,1,2024-07-22 12:01:52,1.44
JASMY/USDT,2024-07-22 08:00:00,0.84,0.02934,0.02963,1,2024-07-22 12:01:52,0.99
GLMR/USDT,2024-07-22 08:00:00,0.71,0.2162,0.218,1,2024-07-22 12:01:52,0.83
SCRT/USDT,2024-07-22 08:00:00,0.72,0.2893,0.2861,0,2024-07-22 12:01:52,-1.11
ASTR/USDT,2024-07-22 08:00:00,0.79,0.0774,0.0782,1,2024-07-22 12:01:52,1.03
HIFI/USDT,2024-07-22 08:00:00,0.72,0.493,0.5037,1,2024-07-22 12:01:52,2.17
GAS/USDT,2024-07-22 08:00:00,0.94,3.853,3.925,1,2024-07-22 12:01:52,1.87
GLM/USDT,2024-07-22 08:00:00,0.88,0.3458,0.3479,1,2024-07-22 12:01:52,0.61
PROM/USDT,2024-07-22 08:00:00,0.74,7.253,7.358,1,2024-07-22 12:01:52,1.45
GFT/USDT,2024-07-22 08:00:00,0.88,0.0199,0.0203,1,2024-07-22 12:01:52,2.01
1000SATS/USDT,2024-07-22 08:00:00,0.7,0.0002737,0.000284,1,2024-07-22 12:01:52,3.76
NFP/USDT,2024-07-22 08:00:00,0.78,0.2968,0.3031,1,2024-07-22 12:01:52,2.12
METIS/USDT,2024-07-22 08:00:00,0.85,49.28,50.18,1,2024-07-22 12:01:52,1.83
ETHFI/USDT,2024-07-22 08:00:00,0.74,2.402,2.568,1,2024-07-22 12:01:52,6.91
TAO/USDT,2024-07-22 08:00:00,0.72,337.7,336.7,0,2024-07-22 12:01:52,-0.3
OMNI/USDT,2024-07-22 08:00:00,0.73,13.11,13.27,1,2024-07-22 12:01:52,1.22
NEO/USDT,2024-07-22 08:00:00,0.73,11.6,11.73,1,2024-07-22 12:01:52,1.12
QTUM/USDT,2024-07-22 08:00:00,0.75,2.683,2.721,1,2024-07-22 12:01:52,1.42
XRP/USDT,2024-07-22 08:00:00,0.89,0.598,0.6111,1,2024-07-22 12:01:52,2.19
XLM/USDT,2024-07-22 08:00:00,0.73,0.1031,0.1056,1,2024-07-22 12:01:52,2.42
ETC/USDT,2024-07-22 08:00:00,0.71,23.49,23.61,1,2024-07-22 12:01:52,0.51
HOT/USDT,2024-07-22 08:00:00,0.84,0.001844,0.001872,1,2024-07-22 12:01:52,1.52
ZRX/USDT,2024-07-22 08:00:00,0.82,0.3738,0.3818,1,2024-07-22 12:01:52,2.14
ANKR/USDT,2024-07-22 08:00:00,0.72,0.03114,0.03178,1,2024-07-22 12:01:52,2.06
WIN/USDT,2024-07-22 08:00:00,0.83,9.46e-05,9.46e-05,0,2024-07-22 12:01:52,0.0
CVC/USDT,2024-07-22 08:00:00,0.71,0.1057,0.1073,1,2024-07-22 12:01:52,1.51
XTZ/USDT,2024-07-22 08:00:00,0.78,0.784,0.789,1,2024-07-22 12:01:52,0.64
ARPA/USDT,2024-07-22 08:00:00,0.73,0.04356,0.04413,1,2024-07-22 12:01:52,1.31
IOTX/USDT,2024-07-22 08:00:00,0.74,0.05078,0.05151,1,2024-07-22 12:01:52,1.44
BCH/USDT,2024-07-22 08:00:00,0.78,388.6,390.5,1,2024-07-22 12:01:52,0.49
COTI/USDT,2024-07-22 08:00:00,0.92,0.10511,0.10587,1,2024-07-22 12:01:52,0.72
STPT/USDT,2024-07-22 08:00:00,0.81,0.04611,0.04652,1,2024-07-22 12:01:52,0.89
HIVE/USDT,2024-07-22 08:00:00,0.81,0.2217,0.2239,1,2024-07-22 12:01:52,0.99
CHR/USDT,2024-07-22 08:00:00,0.83,0.263,0.2533,0,2024-07-22 12:01:52,-3.69
ARDR/USDT,2024-07-22 08:00:00,0.83,0.07106,0.07185,1,2024-07-22 12:01:52,1.11
STMX/USDT,2024-07-22 08:00:00,0.76,0.005313,0.005486,1,2024-07-22 12:01:52,3.26
LRC/USDT,2024-07-22 08:00:00,0.75,0.1658,0.1672,1,2024-07-22 12:01:52,0.84
ZEN/USDT,2024-07-22 08:00:00,0.83,11.72,11.86,1,2024-07-22 12:01:52,1.19
SXP/USDT,2024-07-22 08:00:00,0.74,0.2601,0.2627,1,2024-07-22 12:01:52,1.0
EGLD/USDT,2024-07-22 08:00:00,0.77,36.7,37.07,1,2024-07-22 12:01:52,1.01
SKL/USDT,2024-07-22 08:00:00,0.81,0.05072,0.05129,1,2024-07-22 12:01:52,1.12
1INCH/USDT,2024-07-22 08:00:00,0.72,0.4199,0.4261,1,2024-07-22 12:01:52,1.48
REEF/USDT,2024-07-22 08:00:00,0.8,0.00147,0.001527,1,2024-07-22 12:01:52,3.88
CELO/USDT,2024-07-22 08:00:00,0.79,0.5886,0.5967,1,2024-07-22 12:01:52,1.38
RIF/USDT,2024-07-22 08:00:00,0.76,0.0895,0.0909,1,2024-07-22 12:01:52,1.56
SFP/USDT,2024-07-22 08:00:00,0.8,0.8178,0.8269,1,2024-07-22 12:01:52,1.11
BTTC/USDT,2024-07-22 12:00:00,0.7,8.9e-07,8.9e-07,0,2024-07-22 16:00:46,0.0
MANTA/USDT,2024-07-22 12:00:00,0.71,1.061,1.035,0,2024-07-22 16:00:46,-2.45
DUSK/USDT,2024-07-22 12:00:00,0.71,0.2772,0.2673,0,2024-07-22 16:00:46,-3.57
DENT/USDT,2024-07-22 12:00:00,0.71,0.001006,0.000994,0,2024-07-22 16:00:46,-1.19
EGLD/USDT,2024-07-22 12:00:00,0.75,37.07,36.89,0,2024-07-22 16:00:46,-0.49
SHIB/USDT,2024-07-22 12:00:00,0.71,1.785e-05,1.765e-05,0,2024-07-22 16:00:46,-1.12
PHA/USDT,2024-07-22 12:00:00,0.77,0.132,0.1294,0,2024-07-22 16:00:46,-1.97
DF/USDT,2024-07-22 12:00:00,0.73,0.03456,0.03417,0,2024-07-22 16:00:46,-1.13
MANTA/USDT,2024-07-22 16:00:00,0.79,1.035,1.041,1,2024-07-22 20:01:36,0.58
TNSR/USDT,2024-07-22 16:00:00,0.77,0.5361,0.5415,1,2024-07-22 20:01:36,1.01
OMNI/USDT,2024-07-22 16:00:00,0.73,13.07,13.16,1,2024-07-22 20:01:36,0.69
NEO/USDT,2024-07-22 16:00:00,0.81,11.6,11.68,1,2024-07-22 20:01:36,0.69
XRP/USDT,2024-07-22 16:00:00,0.77,0.6104,0.6185,1,2024-07-22 20:01:36,1.33
EOS/USDT,2024-07-22 16:00:00,0.75,0.59,0.5946,1,2024-07-22 20:01:36,0.78
XLM/USDT,2024-07-22 16:00:00,0.75,0.1048,0.106,1,2024-07-22 20:01:36,1.15
NULS/USDT,2024-07-22 16:00:00,0.73,0.3352,0.3362,1,2024-07-22 20:01:36,0.3
FET/USDT,2024-07-22 16:00:00,0.7,1.394,1.414,1,2024-07-22 20:01:36,1.43
BAT/USDT,2024-07-22 16:00:00,0.77,0.1966,0.1983,1,2024-07-22 20:01:36,0.86
IOST/USDT,2024-07-22 16:00:00,0.74,0.00619,0.0062,1,2024-07-22 20:01:36,0.16
THETA/USDT,2024-07-22 16:00:00,0.79,1.569,1.581,1,2024-07-22 20:01:36,0.76
ATOM/USDT,2024-07-22 16:00:00,0.7,6.335,6.388,1,2024-07-22 20:01:36,0.84
ONE/USDT,2024-07-22 16:00:00,0.78,0.01497,0.01516,1,2024-07-22 20:01:36,1.27
DENT/USDT,2024-07-22 16:00:00,0.72,0.000994,0.001006,1,2024-07-22 20:01:36,1.21
WAN/USDT,2024-07-22 16:00:00,0.72,0.1991,0.2012,1,2024-07-22 20:01:36,1.05
CHZ/USDT,2024-07-22 16:00:00,0.73,0.0731,0.0735,1,2024-07-22 20:01:36,0.55
XTZ/USDT,2024-07-22 16:00:00,0.7,0.781,0.785,1,2024-07-22 20:01:36,0.51
HBAR/USDT,2024-07-22 16:00:00,0.74,0.0719,0.0722,1,2024-07-22 20:01:36,0.42
ARPA/USDT,2024-07-22 16:00:00,0.85,0.04361,0.0441,1,2024-07-22 20:01:36,1.12
CTXC/USDT,2024-07-22 16:00:00,0.87,0.1576,0.1577,0,2024-07-22 20:01:36,0.06
BCH/USDT,2024-07-22 16:00:00,0.72,389.5,396.1,1,2024-07-22 20:01:36,1.69
DATA/USDT,2024-07-22 16:00:00,0.77,0.03794,0.03781,0,2024-07-22 20:01:36,-0.34
KNC/USDT,2024-07-22 16:00:00,0.74,0.5446,0.5514,1,2024-07-22 20:01:36,1.25
MKR/USDT,2024-07-22 16:00:00,0.71,2736.0,2759.0,1,2024-07-22 20:01:36,0.84
YFI/USDT,2024-07-22 16:00:00,0.71,5874.0,5914.0,1,2024-07-22 20:01:36,0.68
BLZ/USDT,2024-07-22 16:00:00,0.75,0.1839,0.1842,1,2024-07-22 20:01:36,0.16
DOT/USDT,2024-07-22 16:00:00,0.74,6.223,6.231,1,2024-07-22 20:01:36,0.13
SUSHI/USDT,2024-07-22 16:00:00,0.71,0.733,0.74,1,2024-07-22 20:01:36,0.95
BEL/USDT,2024-07-22 16:00:00,0.73,0.5593,0.5597,1,2024-07-22 20:01:36,0.07
UNI/USDT,2024-07-22 16:00:00,0.71,7.912,7.994,1,2024-07-22 20:01:36,1.04
OXT/USDT,2024-07-22 16:00:00,0.86,0.0858,0.0859,0,2024-07-22 20:01:36,0.12
UTK/USDT,2024-07-22 16:00:00,0.8,0.054,0.05406,0,2024-07-22 20:01:36,0.11
ALPHA/USDT,2024-07-22 16:00:00,0.78,0.0765,0.0773,1,2024-07-22 20:01:36,1.05
UNFI/USDT,2024-07-22 16:00:00,0.74,3.958,3.992,1,2024-07-22 20:01:36,0.86
AVA/USDT,2024-07-22 16:00:00,0.73,0.6469,0.6508,1,2024-07-22 20:01:36,0.6
1INCH/USDT,2024-07-22 16:00:00,0.82,0.4261,0.4259,0,2024-07-22 20:01:36,-0.05
CELO/USDT,2024-07-22 16:00:00,0.79,0.5857,0.5994,1,2024-07-22 20:01:36,2.34
TWT/USDT,2024-07-22 16:00:00,0.76,1.0358,1.0449,1,2024-07-22 20:01:36,0.88
SFP/USDT,2024-07-22 16:00:00,0.76,0.8231,0.8312,1,2024-07-22 20:01:36,0.98
OM/USDT,2024-07-22 16:00:00,0.73,1.3064,1.3186,1,2024-07-22 20:01:36,0.93
POND/USDT,2024-07-22 16:00:00,0.81,0.01849,0.01861,1,2024-07-22 20:01:36,0.65
ALICE/USDT,2024-07-22 16:00:00,0.74,1.241,1.245,1,2024-07-22 20:01:36,0.32
PERP/USDT,2024-07-22 16:00:00,0.78,0.6786,0.6854,1,2024-07-22 20:01:36,1.0
TKO/USDT,2024-07-22 16:00:00,0.79,0.316,0.3183,1,2024-07-22 20:01:36,0.73
LPT/USDT,2024-07-22 16:00:00,0.8,16.239,16.285,1,2024-07-22 20:01:36,0.28
ERN/USDT,2024-07-22 16:00:00,0.7,2.423,2.423,0,2024-07-22 20:01:36,0.0
DEXE/USDT,2024-07-22 16:00:00,0.75,10.001,10.051,1,2024-07-22 20:01:36,0.5
FLOW/USDT,2024-07-22 16:00:00,0.76,0.632,0.639,1,2024-07-22 20:01:36,1.11
QUICK/USDT,2024-07-22 16:00:00,0.76,0.04172,0.04199,1,2024-07-22 20:01:36,0.65
GNO/USDT,2024-07-22 16:00:00,0.86,255.3,256.0,1,2024-07-22 20:01:36,0.27
XEC/USDT,2024-07-22 16:00:00,0.83,3.538e-05,3.579e-05,1,2024-07-22 20:01:36,1.16
FIDA/USDT,2024-07-22 16:00:00,0.82,0.2867,0.2908,1,2024-07-22 20:01:36,1.43
POWR/USDT,2024-07-22 16:00:00,0.7,0.2243,0.2267,1,2024-07-22 20:01:36,1.07
VGX/USDT,2024-07-22 16:00:00,0.7,0.0755,0.0756,1,2024-07-22 20:01:36,0.13
FXS/USDT,2024-07-22 16:00:00,0.73,2.534,2.497,0,2024-07-22 20:01:36,-1.46
CVX/USDT,2024-07-22 16:00:00,0.75,2.404,2.401,0,2024-07-22 20:01:36,-0.12
BSW/USDT,2024-07-22 16:00:00,0.89,0.0639,0.0645,1,2024-07-22 20:01:36,0.94
BIFI/USDT,2024-07-22 16:00:00,0.74,334.2,334.6,1,2024-07-22 20:01:36,0.12
LDO/USDT,2024-07-22 16:00:00,0.74,1.835,1.837,0,2024-07-22 20:01:36,0.11
