coin,buy_price,buy_date,sell_price,sell_date,previous_close_price,opening_candle_date,profit_percentage,percentage_change,close_reason,candles_passed,last_monitor_date
COMBO/USDT,0.5493,2024-07-22 05:43:50,0.53,2024-07-23 00:00:00,0.5591,2024-07-22 00:00:00,-3.51,-5.2,Candles Exceeded,2,2024-07-23 00:00:00
VITE/USDT,0.0155,2024-07-22 05:46:56,0.01,2024-07-23 00:00:00,0.01567,2024-07-22 00:00:00,-3.81,-4.85,Candles Exceeded,2,2024-07-23 00:00:00
DEGO/USDT,1.655,2024-07-22 05:48:27,1.57,2024-07-23 00:00:00,1.675,2024-07-22 00:00:00,-5.02,-6.15,Candles Exceeded,2,2024-07-23 00:00:00
GHST/USDT,1.099,2024-07-22 05:48:55,1.06,2024-07-23 00:00:00,1.114,2024-07-22 00:00:00,-3.73,-5.03,Candles Exceeded,2,2024-07-23 00:00:00
SYS/USDT,0.113,2024-07-22 05:49:07,0.11,2024-07-23 00:00:00,0.1145,2024-07-22 00:00:00,-4.87,-6.11,Candles Exceeded,2,2024-07-23 00:00:00
ACA/USDT,0.0727,2024-07-22 05:49:50,0.07,2024-07-22 07:31:46,0.0737,2024-07-22 00:00:00,1.79,0.41,Profit Reached,1,2024-07-22 07:31:46
TROY/USDT,0.001809,2024-07-22 06:20:19,0.0,2024-07-23 00:00:00,0.00183,2024-07-22 00:00:00,-4.26,-5.36,Candles Exceeded,2,2024-07-23 00:00:00
VIC/USDT,0.394,2024-07-22 06:42:29,0.4,2024-07-22 10:06:40,0.4007,2024-07-22 00:00:00,1.73,0.02,Profit Reached,1,2024-07-22 10:06:40
SEI/USDT,0.3893,2024-07-22 06:48:52,0.39,2024-07-22 11:32:01,0.3943,2024-07-22 00:00:00,1.34,0.05,Profit Reached,1,2024-07-22 11:32:01
IQ/USDT,0.006392,2024-07-22 06:48:57,0.01,2024-07-22 07:57:26,0.006468,2024-07-22 00:00:00,1.39,0.2,Profit Reached,1,2024-07-22 07:57:26
METIS/USDT,49.33,2024-07-22 06:49:31,50.08,2024-07-22 10:17:06,50.02,2024-07-22 00:00:00,1.52,0.12,Profit Reached,1,2024-07-22 10:17:06
SUPER/USDT,0.6943,2024-07-22 07:13:00,0.7,2024-07-22 11:34:56,0.7015,2024-07-22 00:00:00,1.05,0.01,Profit Reached,1,2024-07-22 11:34:56
PROS/USDT,0.3936,2024-07-22 13:00:55,0.38,2024-07-23 00:00:00,0.3983,2024-07-22 00:00:00,-3.91,-5.05,Candles Exceeded,2,2024-07-23 00:00:00
METIS/USDT,49.51,2024-07-22 13:15:49,48.46,2024-07-23 00:00:00,50.02,2024-07-22 00:00:00,-2.12,-3.12,Candles Exceeded,2,2024-07-23 00:00:00
USTC/USDT,0.02017,2024-07-22 13:28:25,0.02,2024-07-22 16:01:08,0.02044,2024-07-22 00:00:00,2.28,0.93,Profit Reached,1,2024-07-22 16:01:08
FORTH/USDT,3.448,2024-07-22 13:47:06,3.49,2024-07-22 18:01:06,3.487,2024-07-22 00:00:00,1.22,0.09,Profit Reached,1,2024-07-22 18:01:06
LUNC/USDT,8.98e-05,2024-07-22 13:48:40,0.0,2024-07-22 16:01:52,9.096e-05,2024-07-22 00:00:00,1.61,0.32,Profit Reached,1,2024-07-22 16:01:52
SEI/USDT,0.3903,2024-07-22 13:56:06,0.39,2024-07-22 15:17:15,0.3943,2024-07-22 00:00:00,1.13,0.1,Profit Reached,1,2024-07-22 15:17:15
SUPER/USDT,0.6932,2024-07-22 14:07:24,0.66,2024-07-23 00:00:00,0.7015,2024-07-22 00:00:00,-4.23,-5.36,Candles Exceeded,2,2024-07-23 00:00:00
PROM/USDT,7.296,2024-07-22 14:22:53,7.04,2024-07-23 00:00:00,7.37,2024-07-22 00:00:00,-3.51,-4.48,Candles Exceeded,2,2024-07-23 00:00:00
VIC/USDT,0.395,2024-07-22 14:30:13,0.38,2024-07-23 00:00:00,0.4007,2024-07-22 00:00:00,-2.73,-4.12,Candles Exceeded,2,2024-07-23 00:00:00
XNO/USDT,0.995,2024-07-22 14:42:35,1.01,2024-07-22 17:51:44,1.007,2024-07-22 00:00:00,1.61,0.4,Profit Reached,1,2024-07-22 17:51:44
CKB/USDT,0.012509,2024-07-22 16:14:39,0.01,2024-07-22 18:24:36,0.012649,2024-07-22 00:00:00,1.31,0.19,Profit Reached,1,2024-07-22 18:24:36
XNO/USDT,0.995,2024-07-22 18:31:01,0.98,2024-07-23 00:00:00,1.007,2024-07-22 00:00:00,-1.71,-2.88,Candles Exceeded,2,2024-07-23 00:00:00
ANKR/USDT,0.03209,2024-07-22 18:55:02,0.03,2024-07-23 00:00:00,0.03247,2024-07-22 00:00:00,-1.12,-2.28,Candles Exceeded,2,2024-07-23 00:00:00
CKB/USDT,0.012464,2024-07-22 19:03:35,0.01,2024-07-23 00:00:00,0.012649,2024-07-22 00:00:00,-3.59,-5.0,Candles Exceeded,2,2024-07-23 00:00:00
FORTH/USDT,3.452,2024-07-22 20:18:20,3.35,2024-07-23 00:00:00,3.487,2024-07-22 00:00:00,-3.1,-4.07,Candles Exceeded,2,2024-07-23 00:00:00
LUNC/USDT,8.985e-05,2024-07-22 21:14:03,0.0,2024-07-23 00:00:00,9.096e-05,2024-07-22 00:00:00,-1.79,-2.99,Candles Exceeded,2,2024-07-23 00:00:00
ICX/USDT,0.1646,2024-07-22 21:23:47,0.16,2024-07-23 00:00:00,0.1668,2024-07-22 00:00:00,-0.73,-2.04,Candles Exceeded,2,2024-07-23 00:00:00
ATM/USDT,2.211,2024-07-22 21:25:49,2.19,2024-07-23 00:00:00,2.239,2024-07-22 00:00:00,-0.81,-2.05,Candles Exceeded,2,2024-07-23 00:00:00
MINA/USDT,0.572,2024-07-22 21:26:25,0.56,2024-07-23 00:00:00,0.5779,2024-07-22 00:00:00,-2.06,-3.06,Candles Exceeded,2,2024-07-23 00:00:00
ACA/USDT,0.0728,2024-07-22 22:00:51,0.07,2024-07-23 00:00:00,0.0737,2024-07-22 00:00:00,-0.27,-1.49,Candles Exceeded,2,2024-07-23 00:00:00
USTC/USDT,0.02018,2024-07-22 22:08:05,0.02,2024-07-23 00:00:00,0.02044,2024-07-22 00:00:00,-1.49,-2.74,Candles Exceeded,2,2024-07-23 00:00:00
DCR/USDT,12.9,2024-07-22 22:11:54,12.77,2024-07-23 00:00:00,13.07,2024-07-22 00:00:00,-1.01,-2.3,Candles Exceeded,2,2024-07-23 00:00:00
HFT/USDT,0.2129,2024-07-22 23:07:28,0.21,2024-07-23 00:00:00,0.2154,2024-07-22 00:00:00,-1.03,-2.18,Candles Exceeded,2,2024-07-23 00:00:00
ETHFI/USDT,2.455,2024-07-22 23:08:44,2.45,2024-07-23 00:00:00,2.482,2024-07-22 00:00:00,-0.29,-1.37,Candles Exceeded,2,2024-07-23 00:00:00
BCH/USDT,380.9,2024-07-23 04:02:06,366.3,2024-07-24 00:00:17,385.9,2024-07-23 00:00:00,-3.83,-5.08,Candles Exceeded,2,2024-07-24 00:00:17
CVC/USDT,0.1037,2024-07-23 04:30:15,0.1,2024-07-24 00:00:17,0.1052,2024-07-23 00:00:00,-2.89,-4.28,Candles Exceeded,2,2024-07-24 00:00:17
NTRN/USDT,0.496,2024-07-23 04:36:39,0.5,2024-07-23 08:36:36,0.5012,2024-07-23 00:00:00,1.09,0.04,Profit Reached,1,2024-07-23 08:36:36
STPT/USDT,0.04529,2024-07-23 04:40:20,0.05,2024-07-23 14:57:11,0.04586,2024-07-23 00:00:00,1.28,0.02,Profit Reached,1,2024-07-23 14:57:11
GNO/USDT,241.9,2024-07-23 04:43:21,244.8,2024-07-23 08:31:22,244.6,2024-07-23 00:00:00,1.2,0.08,Profit Reached,1,2024-07-23 08:31:22
OOKI/USDT,0.001638,2024-07-23 04:44:23,0.0,2024-07-23 09:35:24,0.001656,2024-07-23 00:00:00,1.22,0.12,Profit Reached,1,2024-07-23 09:35:24
EGLD/USDT,35.42,2024-07-23 05:00:04,35.84,2024-07-23 09:03:48,35.83,2024-07-23 00:00:00,1.19,0.03,Profit Reached,1,2024-07-23 09:03:48
KNC/USDT,0.5324,2024-07-23 05:08:47,0.54,2024-07-23 08:39:22,0.5423,2024-07-23 00:00:00,2.05,0.18,Profit Reached,1,2024-07-23 08:39:22
TWT/USDT,1.0139,2024-07-23 05:10:21,1.02,2024-07-23 08:29:22,1.0242,2024-07-23 00:00:00,1.04,0.02,Profit Reached,1,2024-07-23 08:29:22
ATOM/USDT,6.16,2024-07-23 05:26:21,6.27,2024-07-23 08:38:57,6.267,2024-07-23 00:00:00,1.75,0.02,Profit Reached,1,2024-07-23 08:38:57
KMD/USDT,0.2794,2024-07-23 05:27:47,0.28,2024-07-23 08:49:59,0.2832,2024-07-23 00:00:00,1.43,0.07,Profit Reached,1,2024-07-23 08:49:59
ACM/USDT,1.643,2024-07-23 05:29:06,1.67,2024-07-23 09:34:38,1.661,2024-07-23 00:00:00,1.34,0.24,Profit Reached,1,2024-07-23 09:34:38
CELR/USDT,0.01434,2024-07-23 05:35:38,0.01,2024-07-23 08:39:22,0.0145,2024-07-23 00:00:00,1.26,0.14,Profit Reached,1,2024-07-23 08:39:22
LTC/USDT,70.54,2024-07-23 06:39:41,71.28,2024-07-23 07:43:38,71.26,2024-07-23 00:00:00,1.05,0.03,Profit Reached,1,2024-07-23 07:43:38
COMP/USDT,49.96,2024-07-23 06:41:22,50.57,2024-07-23 08:27:20,50.5,2024-07-23 00:00:00,1.22,0.14,Profit Reached,1,2024-07-23 08:27:20
BAL/USDT,2.575,2024-07-23 06:41:38,2.61,2024-07-23 08:04:30,2.608,2024-07-23 00:00:00,1.36,0.08,Profit Reached,1,2024-07-23 08:04:30
EGLD/USDT,35.42,2024-07-23 11:02:11,34.1,2024-07-24 00:00:17,35.83,2024-07-23 00:00:00,-3.73,-4.83,Candles Exceeded,2,2024-07-24 00:00:17
TWT/USDT,1.0133,2024-07-23 11:03:07,1.0,2024-07-24 00:00:17,1.0242,2024-07-23 00:00:00,-0.98,-2.03,Candles Exceeded,2,2024-07-24 00:00:17
ACM/USDT,1.641,2024-07-23 11:03:15,1.6,2024-07-24 00:00:17,1.661,2024-07-23 00:00:00,-2.19,-3.37,Candles Exceeded,2,2024-07-24 00:00:17
OOKI/USDT,0.001636,2024-07-23 11:05:23,0.0,2024-07-24 00:00:17,0.001656,2024-07-23 00:00:00,-5.13,-6.28,Candles Exceeded,2,2024-07-24 00:00:17
KNC/USDT,0.5365,2024-07-23 11:20:21,0.54,2024-07-23 14:37:39,0.5423,2024-07-23 00:00:00,1.1,0.02,Profit Reached,1,2024-07-23 14:37:39
NTRN/USDT,0.4961,2024-07-23 11:25:53,0.47,2024-07-24 00:00:17,0.5012,2024-07-23 00:00:00,-5.0,-5.97,Candles Exceeded,2,2024-07-24 00:00:17
CELR/USDT,0.01434,2024-07-23 13:11:09,0.01,2024-07-23 14:37:52,0.0145,2024-07-23 00:00:00,1.19,0.07,Profit Reached,1,2024-07-23 14:37:52
ATOM/USDT,6.193,2024-07-23 13:48:13,6.27,2024-07-23 14:20:20,6.267,2024-07-23 00:00:00,1.21,0.02,Profit Reached,1,2024-07-23 14:20:20
GNO/USDT,240.5,2024-07-23 13:52:00,244.8,2024-07-23 14:39:08,244.6,2024-07-23 00:00:00,1.79,0.08,Profit Reached,1,2024-07-23 14:39:08
KMD/USDT,0.2802,2024-07-23 13:58:52,0.28,2024-07-23 14:15:28,0.2832,2024-07-23 00:00:00,1.11,0.04,Profit Reached,1,2024-07-23 14:15:28
CELR/USDT,0.01433,2024-07-23 15:30:05,0.01,2024-07-23 23:59:59,0.0145,2024-07-23 00:00:00,-3.77,-4.9,Candles Exceeded,2,2024-07-23 23:59:59
KNC/USDT,0.5368,2024-07-23 15:31:16,0.53,2024-07-24 00:00:17,0.5423,2024-07-23 00:00:00,-0.95,-1.95,Candles Exceeded,2,2024-07-24 00:00:17
GNO/USDT,241.4,2024-07-23 15:34:00,240.7,2024-07-23 23:59:59,244.6,2024-07-23 00:00:00,-0.29,-1.59,Candles Exceeded,2,2024-07-23 23:59:59
STPT/USDT,0.04538,2024-07-23 16:17:35,0.05,2024-07-23 23:59:59,0.04586,2024-07-23 00:00:00,-0.13,-1.18,Candles Exceeded,2,2024-07-23 23:59:59
KMD/USDT,0.2794,2024-07-23 16:36:41,0.28,2024-07-23 23:59:59,0.2832,2024-07-23 00:00:00,-0.82,-2.15,Candles Exceeded,2,2024-07-23 23:59:59
ATOM/USDT,6.157,2024-07-23 16:44:29,6.17,2024-07-23 23:59:59,6.267,2024-07-23 00:00:00,0.24,-1.52,Candles Exceeded,2,2024-07-23 23:59:59
COMP/USDT,49.63,2024-07-23 16:45:36,49.93,2024-07-23 23:59:59,50.5,2024-07-23 00:00:00,0.6,-1.13,Candles Exceeded,2,2024-07-23 23:59:59
BAL/USDT,2.569,2024-07-23 16:45:52,2.61,2024-07-23 17:55:38,2.608,2024-07-23 00:00:00,1.56,0.04,Profit Reached,1,2024-07-23 17:55:38
BLZ/USDT,0.1729,2024-07-23 16:45:54,0.17,2024-07-23 23:59:59,0.1756,2024-07-23 00:00:00,-1.04,-2.56,Candles Exceeded,2,2024-07-23 23:59:59
RVN/USDT,0.01907,2024-07-24 00:33:45,0.02,2024-07-24 07:24:23,0.01927,2024-07-24 00:00:00,1.1,0.05,Profit Reached,1,2024-07-24 07:24:23
WAXP/USDT,0.03897,2024-07-24 00:37:12,0.04,2024-07-24 07:43:22,0.0394,2024-07-24 00:00:00,1.15,0.05,Profit Reached,1,2024-07-24 07:43:22
STG/USDT,0.3721,2024-07-24 00:38:51,0.38,2024-07-24 07:25:20,0.376,2024-07-24 00:00:00,1.07,0.03,Profit Reached,1,2024-07-24 07:25:20
AMB/USDT,0.00592,2024-07-24 00:39:15,0.01,2024-07-24 02:22:14,0.00598,2024-07-24 00:00:00,1.18,0.17,Profit Reached,1,2024-07-24 02:22:14
RDNT/USDT,0.0982,2024-07-24 00:39:29,0.1,2024-07-24 06:32:20,0.0992,2024-07-24 00:00:00,1.12,0.1,Profit Reached,1,2024-07-24 06:32:20
PDA/USDT,0.0658,2024-07-24 00:40:36,0.06,2024-07-25 00:00:18,0.0665,2024-07-24 00:00:00,-5.62,-6.62,Candles Exceeded,2,2024-07-25 00:00:18
AXL/USDT,0.6616,2024-07-24 00:40:38,0.67,2024-07-24 01:23:13,0.6687,2024-07-24 00:00:00,1.09,0.01,Profit Reached,1,2024-07-24 01:23:13
CELR/USDT,0.01365,2024-07-24 00:42:40,0.01,2024-07-24 02:54:55,0.01379,2024-07-24 00:00:00,1.17,0.15,Profit Reached,1,2024-07-24 02:54:55
KEY/USDT,0.005063,2024-07-24 00:43:02,0.01,2024-07-24 03:00:40,0.005119,2024-07-24 00:00:00,1.15,0.04,Profit Reached,1,2024-07-24 03:00:40
DGB/USDT,0.00741,2024-07-24 00:44:03,0.01,2024-07-24 07:29:52,0.00749,2024-07-24 00:00:00,1.21,0.13,Profit Reached,1,2024-07-24 07:29:52
IRIS/USDT,0.01293,2024-07-24 00:44:15,0.01,2024-07-24 04:58:22,0.01308,2024-07-24 00:00:00,1.24,0.08,Profit Reached,1,2024-07-24 04:58:22
WING/USDT,4.82,2024-07-24 00:44:41,4.9,2024-07-24 08:13:22,4.89,2024-07-24 00:00:00,1.66,0.2,Profit Reached,1,2024-07-24 08:13:22
NEAR/USDT,5.688,2024-07-24 00:44:56,5.77,2024-07-24 06:19:10,5.763,2024-07-24 00:00:00,1.49,0.17,Profit Reached,1,2024-07-24 06:19:10
UNFI/USDT,3.813,2024-07-24 00:45:10,3.85,2024-07-24 02:35:05,3.852,2024-07-24 00:00:00,1.05,0.03,Profit Reached,1,2024-07-24 02:35:05
FIS/USDT,0.3599,2024-07-24 00:45:42,0.36,2024-07-24 03:51:13,0.3641,2024-07-24 00:00:00,1.28,0.11,Profit Reached,1,2024-07-24 03:51:13
KP3R/USDT,55.09,2024-07-24 00:47:21,55.71,2024-07-24 03:51:29,55.69,2024-07-24 00:00:00,1.13,0.04,Profit Reached,1,2024-07-24 03:51:29
BIFI/USDT,322.0,2024-07-24 00:48:12,299.6,2024-07-25 00:00:18,326.0,2024-07-24 00:00:00,-6.96,-8.1,Candles Exceeded,2,2024-07-25 00:00:18
NFP/USDT,0.2777,2024-07-24 00:49:46,0.28,2024-07-24 02:57:49,0.2811,2024-07-24 00:00:00,1.26,0.04,Profit Reached,1,2024-07-24 02:57:49
TROY/USDT,0.001611,2024-07-24 00:52:48,0.0,2024-07-24 07:45:30,0.001629,2024-07-24 00:00:00,1.24,0.12,Profit Reached,1,2024-07-24 07:45:30
MINA/USDT,0.5143,2024-07-24 00:55:41,0.52,2024-07-24 01:20:50,0.5203,2024-07-24 00:00:00,1.21,0.04,Profit Reached,1,2024-07-24 01:20:50
GLMR/USDT,0.2015,2024-07-24 00:56:59,0.2,2024-07-24 02:58:40,0.2037,2024-07-24 00:00:00,1.14,0.05,Profit Reached,1,2024-07-24 02:58:40
LEVER/USDT,0.002197,2024-07-24 00:57:28,0.0,2024-07-24 01:26:51,0.002221,2024-07-24 00:00:00,1.14,0.05,Profit Reached,1,2024-07-24 01:26:51
VANRY/USDT,0.125,2024-07-24 00:58:44,0.13,2024-07-24 01:21:54,0.1264,2024-07-24 00:00:00,1.2,0.08,Profit Reached,1,2024-07-24 01:21:54
JUV/USDT,1.771,2024-07-24 01:03:29,1.79,2024-07-24 03:49:12,1.79,2024-07-24 00:00:00,1.13,0.06,Profit Reached,1,2024-07-24 03:49:12
RPL/USDT,16.56,2024-07-24 01:42:38,16.76,2024-07-24 04:03:45,16.75,2024-07-24 00:00:00,1.21,0.06,Profit Reached,1,2024-07-24 04:03:45
SXP/USDT,0.2517,2024-07-24 01:47:21,0.25,2024-07-24 02:34:47,0.2543,2024-07-24 00:00:00,1.19,0.16,Profit Reached,1,2024-07-24 02:34:47
AAVE/USDT,93.26,2024-07-24 01:48:07,94.46,2024-07-24 14:25:25,94.45,2024-07-24 00:00:00,1.29,0.01,Profit Reached,1,2024-07-24 14:25:25
MINA/USDT,0.515,2024-07-24 01:49:36,0.52,2024-07-24 03:36:03,0.5203,2024-07-24 00:00:00,1.09,0.06,Profit Reached,1,2024-07-24 03:36:03
GNO/USDT,237.6,2024-07-24 01:49:48,240.9,2024-07-24 15:34:00,240.7,2024-07-24 00:00:00,1.39,0.08,Profit Reached,1,2024-07-24 15:34:00
GALA/USDT,0.02343,2024-07-24 01:49:57,0.02,2024-07-24 02:53:44,0.02376,2024-07-24 00:00:00,1.45,0.04,Profit Reached,1,2024-07-24 02:53:44
ALCX/USDT,16.17,2024-07-24 01:50:37,16.38,2024-07-24 03:41:55,16.37,2024-07-24 00:00:00,1.3,0.06,Profit Reached,1,2024-07-24 03:41:55
WBETH/USDT,3592.18,2024-07-24 01:52:13,3483.74,2024-07-25 00:00:18,3634.34,2024-07-24 00:00:00,-3.02,-4.14,Candles Exceeded,2,2024-07-25 00:00:18
VANRY/USDT,0.1251,2024-07-24 01:52:36,0.13,2024-07-24 02:28:33,0.1264,2024-07-24 00:00:00,1.12,0.08,Profit Reached,1,2024-07-24 02:28:33
AXL/USDT,0.6611,2024-07-24 01:52:58,0.67,2024-07-24 02:35:05,0.6687,2024-07-24 00:00:00,1.18,0.03,Profit Reached,1,2024-07-24 02:35:05
ETH/USDT,3444.6,2024-07-24 01:54:24,3336.0,2024-07-25 00:00:18,3482.51,2024-07-24 00:00:00,-3.15,-4.21,Candles Exceeded,2,2024-07-25 00:00:18
LRC/USDT,0.1565,2024-07-24 01:56:12,0.16,2024-07-24 03:43:44,0.1581,2024-07-24 00:00:00,1.09,0.06,Profit Reached,1,2024-07-24 03:43:44
SOL/USDT,171.16,2024-07-24 02:04:50,173.05,2024-07-24 02:56:23,173.03,2024-07-24 00:00:00,1.1,0.01,Profit Reached,1,2024-07-24 02:56:23
WIN/USDT,8.7e-05,2024-07-24 02:12:54,0.0,2024-07-24 14:24:12,8.79e-05,2024-07-24 00:00:00,1.15,0.11,Profit Reached,1,2024-07-24 14:24:12
AMB/USDT,0.00592,2024-07-24 02:26:53,0.01,2024-07-24 02:55:14,0.00598,2024-07-24 00:00:00,1.18,0.17,Profit Reached,1,2024-07-24 02:55:14
CELR/USDT,0.01364,2024-07-24 05:13:20,0.01,2024-07-24 07:02:30,0.01379,2024-07-24 00:00:00,1.17,0.07,Profit Reached,1,2024-07-24 07:02:30
1INCH/USDT,0.3941,2024-07-24 05:15:50,0.4,2024-07-24 08:21:17,0.3987,2024-07-24 00:00:00,1.22,0.05,Profit Reached,1,2024-07-24 08:21:17
IRIS/USDT,0.01294,2024-07-24 05:24:05,0.01,2024-07-24 06:17:36,0.01308,2024-07-24 00:00:00,1.16,0.08,Profit Reached,1,2024-07-24 06:17:36
KP3R/USDT,54.96,2024-07-24 05:27:03,55.7,2024-07-24 07:35:47,55.69,2024-07-24 00:00:00,1.35,0.02,Profit Reached,1,2024-07-24 07:35:47
GLMR/USDT,0.2014,2024-07-24 05:27:33,0.2,2024-07-24 07:15:00,0.2037,2024-07-24 00:00:00,1.19,0.05,Profit Reached,1,2024-07-24 07:15:00
RPL/USDT,16.55,2024-07-24 05:28:16,16.76,2024-07-24 07:15:00,16.75,2024-07-24 00:00:00,1.27,0.06,Profit Reached,1,2024-07-24 07:15:00
OM/USDT,1.2463,2024-07-24 09:44:24,1.26,2024-07-24 13:04:40,1.2595,2024-07-24 00:00:00,1.08,0.02,Profit Reached,1,2024-07-24 13:04:40
1INCH/USDT,0.3929,2024-07-24 12:51:03,0.38,2024-07-25 00:00:18,0.3987,2024-07-24 00:00:00,-3.77,-5.17,Candles Exceeded,2,2024-07-25 00:00:18
RDNT/USDT,0.0982,2024-07-24 12:54:42,0.1,2024-07-24 14:23:35,0.0992,2024-07-24 00:00:00,1.12,0.1,Profit Reached,1,2024-07-24 14:23:35
GLMR/USDT,0.2016,2024-07-24 15:23:42,0.19,2024-07-25 00:00:18,0.2037,2024-07-24 00:00:00,-3.47,-4.47,Candles Exceeded,2,2024-07-25 00:00:18
ARKM/USDT,1.416,2024-07-24 15:25:07,1.44,2024-07-24 16:49:04,1.435,2024-07-24 00:00:00,1.69,0.35,Profit Reached,1,2024-07-24 16:49:04
AAVE/USDT,93.49,2024-07-24 15:30:14,89.94,2024-07-25 00:00:18,94.45,2024-07-24 00:00:00,-3.8,-4.78,Candles Exceeded,2,2024-07-25 00:00:18
OM/USDT,1.2418,2024-07-24 15:30:59,1.26,2024-07-24 17:00:05,1.2595,2024-07-24 00:00:00,1.43,0.01,Profit Reached,1,2024-07-24 17:00:05
FIS/USDT,0.3598,2024-07-24 15:49:44,0.35,2024-07-25 00:00:18,0.3641,2024-07-24 00:00:00,-3.81,-4.94,Candles Exceeded,2,2024-07-25 00:00:18
GNO/USDT,237.9,2024-07-24 15:50:47,230.4,2024-07-25 00:00:18,240.7,2024-07-24 00:00:00,-3.15,-4.28,Candles Exceeded,2,2024-07-25 00:00:18
WING/USDT,4.84,2024-07-24 16:07:31,4.9,2024-07-24 17:33:08,4.89,2024-07-24 00:00:00,1.24,0.2,Profit Reached,1,2024-07-24 17:33:08
KP3R/USDT,55.05,2024-07-24 16:10:09,55.71,2024-07-24 17:09:16,55.69,2024-07-24 00:00:00,1.2,0.04,Profit Reached,1,2024-07-24 17:09:16
ALCX/USDT,16.18,2024-07-24 16:10:21,16.39,2024-07-24 17:21:50,16.37,2024-07-24 00:00:00,1.3,0.12,Profit Reached,1,2024-07-24 17:21:50
OMNI/USDT,12.33,2024-07-24 16:13:05,12.5,2024-07-24 16:49:19,12.49,2024-07-24 00:00:00,1.38,0.08,Profit Reached,1,2024-07-24 16:49:19
VET/USDT,0.02843,2024-07-24 16:14:37,0.03,2024-07-25 00:00:18,0.0288,2024-07-24 00:00:00,-2.67,-3.92,Candles Exceeded,2,2024-07-25 00:00:18
RDNT/USDT,0.0982,2024-07-24 18:22:54,0.1,2024-07-25 00:00:18,0.0992,2024-07-24 00:00:00,-1.93,-2.92,Candles Exceeded,2,2024-07-25 00:00:18
ARKM/USDT,1.419,2024-07-24 18:23:11,1.37,2024-07-25 00:00:18,1.435,2024-07-24 00:00:00,-3.66,-4.74,Candles Exceeded,2,2024-07-25 00:00:18
RVN/USDT,0.01903,2024-07-24 18:35:57,0.02,2024-07-25 00:00:18,0.01927,2024-07-24 00:00:00,-1.84,-3.06,Candles Exceeded,2,2024-07-25 00:00:18
KP3R/USDT,55.1,2024-07-24 18:40:02,53.42,2024-07-25 00:00:18,55.69,2024-07-24 00:00:00,-3.05,-4.08,Candles Exceeded,2,2024-07-25 00:00:18
RPL/USDT,16.57,2024-07-24 18:41:20,16.11,2024-07-25 00:00:18,16.75,2024-07-24 00:00:00,-2.78,-3.82,Candles Exceeded,2,2024-07-25 00:00:18
OMNI/USDT,12.36,2024-07-24 18:43:03,11.99,2024-07-25 00:00:18,12.49,2024-07-24 00:00:00,-2.99,-4.0,Candles Exceeded,2,2024-07-25 00:00:18
WING/USDT,4.83,2024-07-24 18:46:54,4.7,2024-07-25 00:00:18,4.89,2024-07-24 00:00:00,-2.69,-3.89,Candles Exceeded,2,2024-07-25 00:00:18
OM/USDT,1.2452,2024-07-24 18:47:53,1.22,2024-07-25 00:00:18,1.2595,2024-07-24 00:00:00,-1.91,-3.03,Candles Exceeded,2,2024-07-25 00:00:18
ALCX/USDT,16.16,2024-07-24 18:49:44,15.93,2024-07-25 00:00:18,16.37,2024-07-24 00:00:00,-1.42,-2.69,Candles Exceeded,2,2024-07-25 00:00:18
XTZ/USDT,0.752,2024-07-24 19:04:10,0.74,2024-07-25 00:00:18,0.76,2024-07-24 00:00:00,-1.06,-2.11,Candles Exceeded,2,2024-07-25 00:00:18
LRC/USDT,0.1565,2024-07-24 19:04:54,0.15,2024-07-25 00:00:18,0.1581,2024-07-24 00:00:00,-1.79,-2.78,Candles Exceeded,2,2024-07-25 00:00:18
DGB/USDT,0.0074,2024-07-24 19:05:03,0.01,2024-07-25 00:00:18,0.00749,2024-07-24 00:00:00,-1.89,-3.07,Candles Exceeded,2,2024-07-25 00:00:18
WAXP/USDT,0.039,2024-07-24 19:53:46,0.04,2024-07-25 00:00:18,0.0394,2024-07-24 00:00:00,-1.36,-2.36,Candles Exceeded,2,2024-07-25 00:00:18
AMB/USDT,0.00591,2024-07-24 19:55:46,0.01,2024-07-25 00:00:18,0.00598,2024-07-24 00:00:00,-1.86,-3.01,Candles Exceeded,2,2024-07-25 00:00:18
AXL/USDT,0.6601,2024-07-24 19:57:03,0.65,2024-07-25 00:00:18,0.6687,2024-07-24 00:00:00,-0.91,-2.18,Candles Exceeded,2,2024-07-25 00:00:18
AKRO/USDT,0.005201,2024-07-24 20:38:07,0.01,2024-07-25 00:00:18,0.005255,2024-07-24 00:00:00,-3.15,-4.15,Candles Exceeded,2,2024-07-25 00:00:18
SXP/USDT,0.2512,2024-07-24 21:04:45,0.25,2024-07-25 00:00:18,0.2543,2024-07-24 00:00:00,-1.87,-3.07,Candles Exceeded,2,2024-07-25 00:00:18
VANRY/USDT,0.1247,2024-07-24 21:10:10,0.12,2024-07-25 00:00:18,0.1264,2024-07-24 00:00:00,-2.0,-3.32,Candles Exceeded,2,2024-07-25 00:00:18
ALGO/USDT,0.1415,2024-07-24 21:12:46,0.14,2024-07-25 00:00:18,0.1435,2024-07-24 00:00:00,-1.41,-2.79,Candles Exceeded,2,2024-07-25 00:00:18
BCH/USDT,362.4,2024-07-24 21:13:18,362.2,2024-07-25 00:00:18,366.5,2024-07-24 00:00:00,-0.06,-1.17,Candles Exceeded,2,2024-07-25 00:00:18
